23000000	51000000	1.9066747
27000000	51000000	0.74793184
30000000	51000000	1.2037663
31000000	51000000	1.0347297
32000000	51000000	2.9271402
33000000	51000000	1.2806503
35000000	51000000	2.1008642
37000000	51000000	0.902485
38000000	51000000	3.3874266
40000000	51000000	1.1560057
41000000	51000000	2.6469045
42000000	51000000	3.520566
43000000	51000000	0.97829807
44000000	51000000	3.6513875
45000000	51000000	3.0814142
48000000	51000000	2.8160229
49000000	51000000	7.7290015
50000000	51000000	9.368332
51000000	51000000	147.8412
1000000	52000000	1.8101637
5000000	52000000	1.0946203
7000000	52000000	1.0080622
8000000	52000000	6.926152
9000000	52000000	2.0831237
10000000	52000000	1.0277656
11000000	52000000	2.6680205
12000000	52000000	0.7966281
19000000	52000000	2.8901083
20000000	52000000	2.3892941
21000000	52000000	0.5901541
22000000	52000000	1.2470127
24000000	52000000	0.59999615
28000000	52000000	2.9130995
29000000	52000000	2.0585432
30000000	52000000	1.6060026
31000000	52000000	2.070724
32000000	52000000	2.6034923
33000000	52000000	1.708577
34000000	52000000	0.72793835
35000000	52000000	2.802864
36000000	52000000	1.704707
37000000	52000000	4.2141705
38000000	52000000	3.0128858
40000000	52000000	1.5422828
41000000	52000000	3.5313623
43000000	52000000	1.3051945
44000000	52000000	2.4357457
45000000	52000000	3.083297
46000000	52000000	1.7656811
48000000	52000000	3.7569914
49000000	52000000	3.09349
50000000	52000000	1.0415618
51000000	52000000	6.574735
52000000	52000000	152.25113
0	53000000	2.5754905
3000000	53000000	1.3574027
6000000	53000000	1.925012
9000000	53000000	2.8227203
12000000	53000000	2.4287956
14000000	53000000	0.9734439
15000000	53000000	1.6487889
16000000	53000000	1.9038574
18000000	53000000	1.206084
19000000	53000000	0.97905463
20000000	53000000	1.2140979
21000000	53000000	3.5985765
22000000	53000000	1.2673161
23000000	53000000	6.4630084
24000000	53000000	0.60976505
28000000	53000000	1.7763177
29000000	53000000	2.7894127
30000000	53000000	0.8160754
31000000	53000000	2.8059182
32000000	53000000	2.6458812
33000000	53000000	2.604593
35000000	53000000	2.848499
36000000	53000000	0.8662312
37000000	53000000	5.5064363
38000000	53000000	3.0619404
41000000	53000000	0.89721465
42000000	53000000	0.7955717
43000000	53000000	1.9896677
44000000	53000000	2.4754035
45000000	53000000	1.0444994
46000000	53000000	0.89721465
47000000	53000000	1.8783696
50000000	53000000	2.1170402
51000000	53000000	3.8181612
52000000	53000000	29.290457
53000000	53000000	131.36462
8000000	54000000	1.4403796
9000000	54000000	2.021654
15000000	54000000	1.1808752
16000000	54000000	1.3635572
20000000	54000000	1.7390924
23000000	54000000	0.9257712
27000000	54000000	0.726305
28000000	54000000	1.6962831
29000000	54000000	0.99889934
33000000	54000000	2.4872391
34000000	54000000	2.119374
35000000	54000000	3.0601752
36000000	54000000	2.4816055
37000000	54000000	0.87638927
38000000	54000000	3.2894776
39000000	54000000	1.4912593
40000000	54000000	1.1225793
42000000	54000000	1.1395891
43000000	54000000	0.9500101
44000000	54000000	0.8864515
47000000	54000000	1.3453026
48000000	54000000	1.3672981
50000000	54000000	4.548721
51000000	54000000	5.4691925
52000000	54000000	8.208801
53000000	54000000	16.684908
54000000	54000000	124.80963
0	55000000	3.5366974
4000000	55000000	1.6562103
5000000	55000000	1.5276207
6000000	55000000	2.6434517
8000000	55000000	1.3808484
9000000	55000000	1.9380983
18000000	55000000	1.6562103
20000000	55000000	0.83360755
21000000	55000000	0.8236021
22000000	55000000	2.6104426
23000000	55000000	0.8875088
24000000	55000000	1.6746747
30000000	55000000	3.3619363
32000000	55000000	0.90833974
34000000	55000000	2.0317795
35000000	55000000	7.8231926
37000000	55000000	1.6803356
38000000	55000000	3.1535227
39000000	55000000	2.8592503
41000000	55000000	1.232067
43000000	55000000	3.6429837
44000000	55000000	2.5494425
46000000	55000000	2.464134
47000000	55000000	1.2897009
50000000	55000000	1.4535737
51000000	55000000	1.3107873
52000000	55000000	3.4975686
53000000	55000000	4.4431434
54000000	55000000	17.820395
55000000	55000000	137.89125
0	56000000	3.0628698
3000000	56000000	1.6142741
4000000	56000000	1.4343202
5000000	56000000	2.6459165
9000000	56000000	3.3568847
10000000	56000000	2.4843154
13000000	56000000	1.2674246
16000000	56000000	1.1320692
17000000	56000000	1.4343202
19000000	56000000	1.1643285
20000000	56000000	2.165776
21000000	56000000	0.71326035
22000000	56000000	4.521419
23000000	56000000	2.3058155
24000000	56000000	3.6257772
27000000	56000000	1.8090057
28000000	56000000	2.1124635
29000000	56000000	2.4879556
31000000	56000000	2.5026772
32000000	56000000	0.7866453
33000000	56000000	1.0324932
34000000	56000000	0.8797864
35000000	56000000	2.5406563
36000000	56000000	2.0603092
37000000	56000000	1.4552134
39000000	56000000	1.2380917
42000000	56000000	1.8922473
43000000	56000000	0.78872913
44000000	56000000	2.9438426
45000000	56000000	1.2421577
48000000	56000000	1.1351751
49000000	56000000	1.2462641
50000000	56000000	1.2588317
51000000	56000000	4.5407004
52000000	56000000	2.2717376
53000000	56000000	12.3132
54000000	56000000	5.511755
55000000	56000000	8.454324
56000000	56000000	132.70508
1000000	57000000	1.9824504
2000000	57000000	1.3542714
6000000	57000000	1.0372272
8000000	57000000	1.0836235
9000000	57000000	1.5209266
11000000	57000000	0.9739852
17000000	57000000	3.8991432
18000000	57000000	1.2997144
20000000	57000000	2.6167011
21000000	57000000	5.8169107
22000000	57000000	0.68285006
23000000	57000000	2.089423
24000000	57000000	1.9713067
27000000	57000000	2.1856494
28000000	57000000	5.1045775
29000000	57000000	2.2544699
30000000	57000000	3.5177152
31000000	57000000	3.7796834
32000000	57000000	2.851286
33000000	57000000	2.8067923
35000000	57000000	1.5348166
37000000	57000000	1.3186469
38000000	57000000	1.6498222
42000000	57000000	0.85733336
43000000	57000000	2.858839
44000000	57000000	2.6675737
45000000	57000000	2.2511714
47000000	57000000	1.0120953
50000000	57000000	2.28139
52000000	57000000	2.0585432
53000000	57000000	3.4867659
54000000	57000000	7.9911947
55000000	57000000	10.53376
56000000	57000000	15.757051
57000000	57000000	136.77118
6000000	58000000	2.281164
10000000	58000000	2.47549
11000000	58000000	1.0710382
12000000	58000000	0.9593846
14000000	58000000	2.307087
20000000	58000000	2.877443
21000000	58000000	2.8429062
22000000	58000000	1.5017858
23000000	58000000	1.5317495
24000000	58000000	0.7225794
28000000	58000000	2.1049592
29000000	58000000	2.4791172
30000000	58000000	2.9011793
31000000	58000000	0.83126223
32000000	58000000	0.7838508
34000000	58000000	1.753322
35000000	58000000	0.84387696
36000000	58000000	2.0529902
37000000	58000000	3.6251097
38000000	58000000	3.6284387
43000000	58000000	2.3577816
44000000	58000000	2.933385
45000000	58000000	1.237745
49000000	58000000	1.2418368
50000000	58000000	2.5087197
51000000	58000000	2.262285
52000000	58000000	2.2636673
53000000	58000000	5.367888
54000000	58000000	6.59061
55000000	58000000	3.159109
56000000	58000000	8.207606
57000000	58000000	23.9648
58000000	58000000	146.30338
0	59000000	4.5300455
9000000	59000000	2.4824498
10000000	59000000	7.3487043
23000000	59000000	2.2735648
47000000	59000000	3.3038752
56000000	59000000	8.12166
57000000	59000000	4.9063144
58000000	59000000	13.488014
59000000	59000000	128.12904
